source,target,weight
6939,48927,1
6939,32552,1
6939,400190,1
6939,7219,1
6939,32678,1
6939,32002,1
6939,400202,1
6939,400341,1
6939,23374,1
6939,15294,1
6939,400765,1
6939,400205,1
6939,23532,1
6939,16003,1
6939,401077,1
6939,204659,1
6939,204536,1
6939,204121,1
6939,39798,1
6939,48596,1
6939,23339,1
6939,40630,1
6939,40841,1
6939,40808,1
6939,40468,1
6939,40393,1
6939,7775,1
6939,32575,1
6939,138456,1
6939,23511,1
6939,32621,1
6939,40138,1
6939,32267,1
6939,40050,1
6939,7862,1
6939,40271,1
6939,31547,1
6939,139005,1
6939,204260,1
6939,204796,1
6939,32578,1
6939,400725,1
6939,400950,1
6939,400290,1
6939,400474,1
6939,400555,1
6939,400771,1
6939,31807,1
6939,40105,1
6939,401337,1
6939,32334,1
6939,7034,1
6939,400540,1
6939,31989,1
6939,32526,1
6939,400919,1
6939,400992,1
6939,40772,1
6939,401064,1
6939,401168,1
6939,40934,1
6939,56971,1
6939,211826,1
6939,31957,1
6939,40604,1
6939,400407,1
6939,40470,1
6939,32744,1
6939,56140,1
6939,56229,1
6939,400566,1
6939,400719,1
6939,31529,1
6939,147049,1
6939,48426,1
6939,56468,1
6939,212573,1
6939,40735,1
6939,400535,1
6939,15188,1
6939,401256,1
6939,400318,1
6939,32541,1
6939,32697,1
6939,32278,1
6939,32397,1
6939,15695,1
6939,40907,1
6939,32058,1
6939,40762,1
6939,40057,1
6939,40091,1
6939,204621,1
6939,57043,1
6939,204089,1
6939,138398,1
6939,204671,1
6939,23764,1
6939,40747,1
6939,138359,1
6939,24459,1
6939,23423,1
6939,400996,1
6939,400587,1
6939,212665,1
6939,400918,1
6939,40862,1
6939,32307,1
6939,400541,1
6939,204242,1
6939,32685,1
6939,40449,1
6939,56328,1
6939,400245,1
6939,212792,1
6939,204057,1
6939,212882,1
6939,204103,1
6939,203851,1
6939,203918,1
6939,56803,1
6939,40523,1
6939,32607,1
6939,7500,1
6939,40739,1
6939,400316,1
6939,40854,1
6939,40232,1
6939,40474,1
6939,48519,1
6939,212660,1
6939,39979,1
6939,40413,1
6939,40263,1
6939,23368,1
6939,23948,1
6939,23988,1
6939,7568,1
6939,40170,1
6939,32619,1
6939,400679,1
6939,212947,1
6939,400283,1
6939,400790,1
6939,40100,1
6939,40187,1
6939,400661,1
6939,40355,1
6939,7030,1
6939,23911,1
6939,15305,1
6939,7473,1
6939,32653,1
6939,15516,1
6939,31732,1
6939,15600,1
6939,15435,1
6939,15743,1
6939,48185,1
6939,16347,1
6939,31742,1
6939,56329,1
6939,15965,1
6939,15614,1
6939,31638,1
6939,15547,1
6939,16342,1
6939,64401,1
6939,39923,1
6939,56665,1
6939,39912,1
6939,15440,1
6939,31662,1
6939,57118,1
6939,31543,1
6939,56457,1
6939,204109,1
6939,203596,1
6939,57329,1
6939,48821,1
6939,203964,1
6939,16189,1
6939,49009,1
6939,56430,1
6939,16353,1
6939,57111,1
6939,48112,1
6939,204403,1
6939,56987,1
6939,48943,1
6939,15412,1
6939,48571,1
6939,56786,1
6939,212485,1
6939,57048,1
6939,48305,1
6939,212602,1
6939,211786,1
6939,212054,1
6939,39810,1
6939,7604,1
6939,7671,1
6939,8002,1
6939,15703,1
6939,23774,1
6939,7539,1
6939,32098,1
6939,39790,1
6939,32181,1
6939,8015,1
6939,7992,1
6939,138466,1
6939,138195,1
6939,24278,1
6939,7387,1
6939,32595,1
6939,138997,1
6939,7477,1
6939,7529,1
6939,24446,1
6939,24210,1
6939,24198,1
6939,24492,1
6939,23703,1
6939,23756,1
6939,23629,1
6939,32281,1
6939,23367,1
6939,7819,1
6939,40107,1
6939,40165,1
6939,7296,1
6939,40382,1
6939,39937,1
6939,31863,1
6939,32554,1
6939,401008,1
6939,40555,1
6939,40220,1
6939,16164,1
6939,23523,1
6939,7795,1
6939,32244,1
6939,40913,1
6939,7049,1
6939,269875,1
6939,269524,1
6939,269401,1
6939,269439,1
6939,269633,1
6939,269649,1
6939,270290,1
6939,48220,1
6939,31572,1
6939,39931,1
6939,48326,1
6939,48237,1
6939,39839,1
6939,15372,1
6939,204281,1
6939,15691,1
6939,16082,1
6939,15436,1
6939,16298,1
6939,16154,1
6939,39904,1
6939,49115,1
6939,203752,1
6939,56704,1
6939,48101,1
6939,64404,1
6939,64445,1
6939,48579,1
6939,204254,1
6939,204020,1
6939,212027,1
6939,212895,1
6939,48789,1
6939,32437,1
6939,269822,1
6939,48231,1
6939,7506,1
6939,401361,1
6939,32639,1
6939,7752,1
6939,32478,1
6939,212001,1
6939,203868,1
6939,15461,1
6939,32338,1
6939,269352,1
6939,23470,1
6939,40716,1
6939,32030,1
6939,401147,1
6939,400818,1
6939,32748,1
6939,204208,1
6939,212332,1
6939,204625,1
6939,212767,1
6939,212396,1
6939,57050,1
6939,23428,1
6939,24239,1
6939,49134,1
6939,203655,1
6939,203888,1
6939,204463,1
6939,211907,1
6939,212068,1
6939,212483,1
6939,204539,1
6939,212793,1
6939,211448,1
6939,400429,1
6939,204003,1
6939,212123,1
6939,57007,1
6939,212596,1
6939,212518,1
6939,212495,1
6939,212567,1
6939,48908,1
6939,196967,1
6939,205088,1
6939,212591,1
6939,212925,1
6939,56997,1
6939,212034,1
6939,15606,1
6939,56172,1
6939,139225,1
6939,147039,1
6939,6968,1
6939,49121,1
6939,23673,1
6939,56309,1
6939,32590,1
6939,40417,1
6939,23347,1
6939,32042,1
6939,40536,1
6939,23372,1
6939,401332,1
6939,40776,1
6939,32150,1
6939,40916,1
6939,204185,1
6939,138181,1
6939,31859,1
6939,269799,1
6939,56641,1
6939,204249,1
6939,39855,1
6939,212049,1
6939,15577,1
6939,212085,1
6939,48646,1
6939,146950,1
6939,204363,1
6939,203729,1
6939,212625,1
6939,211869,1
6939,139216,1
6939,212508,1
6939,212120,1
6939,212294,1
6939,204017,1
6939,204778,1
6939,203843,1
6939,204211,1
3130,6939,1
7155,31515,1
23947,56172,1
15830,39855,1
56786,64445,1
56286,147049,1
40916,56328,1
15412,23749,1
7568,15412,1
32595,203843,1
56655,212085,1
23673,23764,1
7795,400535,1
32425,40091,1
7795,40091,1
23764,139009,1
23764,23947,1
7713,23764,1
15830,269524,1
7473,24429,1
56655,212332,1
56655,212792,1
15704,15830,1
23947,23953,1
23947,24210,1
7568,24429,1
7713,23953,1
7862,15830,1
15830,32575,1
57118,212495,1
7784,40468,1
7713,24204,1
7713,24527,1
24198,24527,1
204463,212895,1
48927,212895,1
24429,24492,1
8057,40933,1
