bucket,pair,balance_fit,calibration,alignment,classifier,view,macro_f1_mean,macro_f1_std,pr_auc_anomaly_mean,pr_auc_anomaly_std,recall_anomaly_mean,recall_anomaly_std
same_as,rrc04_as3352__to__rrc05_as3352,equal,platt_prior,after_coral,random_forest,fusion_late_or,0.0474,0.0,0.0511,0.0085,1.0,0.0
same_as,rrc04_as3352__to__rrc05_as3352,equal,platt_prior,after_coral,random_forest,graph,0.0474,0.0,0.0511,0.0085,1.0,0.0
same_as,rrc04_as3352__to__rrc05_as3352,equal,platt_prior,after_coral,random_forest,stat,0.0474,0.0001,0.0571,0.0409,0.9988,0.0016
same_as,rrc04_as3352__to__rrc05_as3352,equal,platt_prior,after_coral,xgboost,fusion_early,0.041,0.0095,0.0577,0.0156,0.7382,0.1477
same_as,rrc04_as3352__to__rrc05_as3352,equal,platt_prior,after_coral,xgboost,fusion_late_attention,0.1365,0.2167,0.076,0.0115,0.6653,0.3666
same_as,rrc04_as3352__to__rrc05_as3352,equal,platt_prior,after_coral,xgboost,fusion_late_mean,0.0474,0.0,0.076,0.0115,1.0,0.0
same_as,rrc04_as3352__to__rrc05_as3352,equal,platt_prior,after_coral,xgboost,fusion_late_or,0.0474,0.0,0.0456,0.0022,1.0,0.0
same_as,rrc04_as3352__to__rrc05_as3352,equal,platt_prior,after_coral,xgboost,graph,0.0474,0.0,0.0456,0.0022,1.0,0.0
same_as,rrc04_as3352__to__rrc05_as3352,equal,platt_prior,after_coral,xgboost,stat,0.237,0.2622,0.0768,0.0124,0.4029,0.3351
same_as,rrc04_as3352__to__rrc05_as3352,equal,platt_prior,before_coral,lstm,fusion_early,0.5021,0.0062,0.1151,0.0295,0.0169,0.0043
same_as,rrc04_as3352__to__rrc05_as3352,equal,platt_prior,before_coral,lstm,fusion_late_attention,0.5035,0.0138,0.0917,0.0159,0.0222,0.018
same_as,rrc04_as3352__to__rrc05_as3352,equal,platt_prior,before_coral,lstm,fusion_late_mean,0.5033,0.0131,0.0869,0.0135,0.0274,0.0173
same_as,rrc04_as3352__to__rrc05_as3352,equal,platt_prior,before_coral,lstm,fusion_late_or,0.5064,0.0174,0.0708,0.0124,0.0577,0.037
same_as,rrc04_as3352__to__rrc05_as3352,equal,platt_prior,before_coral,lstm,graph,0.5058,0.0108,0.0576,0.0008,0.0484,0.0423
same_as,rrc04_as3352__to__rrc05_as3352,equal,platt_prior,before_coral,lstm,stat,0.491,0.0075,0.1366,0.0503,0.0093,0.0075
same_as,rrc04_as3352__to__rrc05_as3352,equal,platt_prior,before_coral,mlp,fusion_early,0.5078,0.012,0.0569,0.0105,0.0816,0.0359
same_as,rrc04_as3352__to__rrc05_as3352,equal,platt_prior,before_coral,mlp,fusion_late_attention,0.4928,0.0092,0.0464,0.0072,0.0461,0.0056
same_as,rrc04_as3352__to__rrc05_as3352,equal,platt_prior,before_coral,mlp,fusion_late_mean,0.4567,0.0585,0.0473,0.0058,0.1615,0.1481
same_as,rrc04_as3352__to__rrc05_as3352,equal,platt_prior,before_coral,mlp,fusion_late_or,0.3826,0.0621,0.0718,0.0167,0.4245,0.1316
same_as,rrc04_as3352__to__rrc05_as3352,equal,platt_prior,before_coral,mlp,graph,0.4039,0.0624,0.0761,0.0017,0.3953,0.1382
same_as,rrc04_as3352__to__rrc05_as3352,equal,platt_prior,before_coral,mlp,stat,0.4901,0.0048,0.0439,0.0062,0.0461,0.0013
same_as,rrc04_as3352__to__rrc05_as3352,equal,platt_prior,before_coral,random_forest,fusion_early,0.2677,0.0389,0.4407,0.0294,0.9936,0.0038
same_as,rrc04_as3352__to__rrc05_as3352,equal,platt_prior,before_coral,random_forest,fusion_late_attention,0.5343,0.0231,0.4837,0.0555,0.9341,0.015
same_as,rrc04_as3352__to__rrc05_as3352,equal,platt_prior,before_coral,random_forest,fusion_late_mean,0.2721,0.067,0.4503,0.0595,0.9895,0.0079
same_as,rrc04_as3352__to__rrc05_as3352,equal,platt_prior,before_coral,random_forest,fusion_late_or,0.0474,0.0,0.4057,0.045,1.0,0.0
same_as,rrc04_as3352__to__rrc05_as3352,equal,platt_prior,before_coral,random_forest,graph,0.0474,0.0,0.1361,0.0025,1.0,0.0
same_as,rrc04_as3352__to__rrc05_as3352,equal,platt_prior,before_coral,random_forest,stat,0.6968,0.0234,0.5427,0.0383,0.8233,0.0126
same_as,rrc04_as3352__to__rrc05_as3352,equal,platt_prior,before_coral,xgboost,fusion_early,0.4222,0.0455,0.5039,0.0201,0.9574,0.0116
same_as,rrc04_as3352__to__rrc05_as3352,equal,platt_prior,before_coral,xgboost,fusion_late_attention,0.6097,0.024,0.3443,0.0334,0.884,0.0066
same_as,rrc04_as3352__to__rrc05_as3352,equal,platt_prior,before_coral,xgboost,fusion_late_mean,0.4671,0.1234,0.328,0.0287,0.9236,0.0312
same_as,rrc04_as3352__to__rrc05_as3352,equal,platt_prior,before_coral,xgboost,fusion_late_or,0.0481,0.001,0.5372,0.0079,1.0,0.0
same_as,rrc04_as3352__to__rrc05_as3352,equal,platt_prior,before_coral,xgboost,graph,0.0481,0.001,0.1283,0.0036,1.0,0.0
same_as,rrc04_as3352__to__rrc05_as3352,equal,platt_prior,before_coral,xgboost,stat,0.675,0.0238,0.5765,0.011,0.814,0.0168
same_as,rrc04_as3352__to__rrc05_as3352,none,isotonic_f1,after_coral,lstm,fusion_early,0.5048,0.0843,0.0884,0.0104,0.235,0.3353
same_as,rrc04_as3352__to__rrc05_as3352,none,isotonic_f1,after_coral,lstm,fusion_late_attention,0.5489,0.0129,0.0907,0.0096,0.0892,0.0144
same_as,rrc04_as3352__to__rrc05_as3352,none,isotonic_f1,after_coral,lstm,fusion_late_mean,0.5484,0.0125,0.0896,0.0098,0.0892,0.0144
same_as,rrc04_as3352__to__rrc05_as3352,none,isotonic_f1,after_coral,lstm,fusion_late_or,0.5484,0.0125,0.0906,0.009,0.0892,0.0144
same_as,rrc04_as3352__to__rrc05_as3352,none,isotonic_f1,after_coral,lstm,graph,0.4872,0.0,0.0493,0.0011,0.0,0.0
same_as,rrc04_as3352__to__rrc05_as3352,none,isotonic_f1,after_coral,lstm,stat,0.5484,0.0125,0.0915,0.0094,0.0892,0.0144
same_as,rrc04_as3352__to__rrc05_as3352,none,isotonic_f1,after_coral,mlp,fusion_early,0.1796,0.0416,0.0558,0.0027,0.9598,0.0121
same_as,rrc04_as3352__to__rrc05_as3352,none,isotonic_f1,after_coral,mlp,fusion_late_attention,0.3698,0.2958,0.1701,0.0625,0.4676,0.4875
same_as,rrc04_as3352__to__rrc05_as3352,none,isotonic_f1,after_coral,mlp,fusion_late_mean,0.3698,0.2958,0.1644,0.0678,0.4676,0.4875
same_as,rrc04_as3352__to__rrc05_as3352,none,isotonic_f1,after_coral,mlp,fusion_late_or,0.3785,0.3058,0.1239,0.0847,0.4805,0.4784
same_as,rrc04_as3352__to__rrc05_as3352,none,isotonic_f1,after_coral,mlp,graph,0.323,0.2527,0.0799,0.0301,0.4122,0.5371
same_as,rrc04_as3352__to__rrc05_as3352,none,isotonic_f1,after_coral,mlp,stat,0.6024,0.0506,0.1481,0.0598,0.1405,0.0723
same_as,rrc04_as3352__to__rrc05_as3352,none,isotonic_f1,after_coral,random_forest,fusion_early,0.4843,0.0065,0.0561,0.0254,0.0414,0.0926
same_as,rrc04_as3352__to__rrc05_as3352,none,isotonic_f1,after_coral,random_forest,fusion_late_attention,0.3993,0.1999,0.0636,0.0159,0.165,0.3657
same_as,rrc04_as3352__to__rrc05_as3352,none,isotonic_f1,after_coral,random_forest,fusion_late_mean,0.3095,0.2434,0.0549,0.0062,0.3353,0.4591
same_as,rrc04_as3352__to__rrc05_as3352,none,isotonic_f1,after_coral,random_forest,fusion_late_or,0.1354,0.1967,0.052,0.005,0.8,0.4472
same_as,rrc04_as3352__to__rrc05_as3352,none,isotonic_f1,after_coral,random_forest,graph,0.1354,0.1967,0.052,0.005,0.8,0.4472
same_as,rrc04_as3352__to__rrc05_as3352,none,isotonic_f1,after_coral,random_forest,stat,0.4872,0.0,0.0613,0.0152,0.0,0.0
same_as,rrc04_as3352__to__rrc05_as3352,none,isotonic_f1,after_coral,xgboost,fusion_early,0.4265,0.213,0.0525,0.0145,0.1942,0.2336
same_as,rrc04_as3352__to__rrc05_as3352,none,isotonic_f1,after_coral,xgboost,fusion_late_attention,0.4403,0.0712,0.0606,0.0103,0.1399,0.1877
same_as,rrc04_as3352__to__rrc05_as3352,none,isotonic_f1,after_coral,xgboost,fusion_late_mean,0.3815,0.1903,0.0516,0.01,0.1889,0.2873
same_as,rrc04_as3352__to__rrc05_as3352,none,isotonic_f1,after_coral,xgboost,fusion_late_or,0.2233,0.2409,0.0611,0.0258,0.6,0.5477
same_as,rrc04_as3352__to__rrc05_as3352,none,isotonic_f1,after_coral,xgboost,graph,0.2233,0.2409,0.0611,0.0258,0.6,0.5477
same_as,rrc04_as3352__to__rrc05_as3352,none,isotonic_f1,after_coral,xgboost,stat,0.489,0.0039,0.0601,0.011,0.0017,0.0039
same_as,rrc04_as3352__to__rrc05_as3352,none,isotonic_f1,before_coral,lstm,fusion_early,0.5136,0.01,0.0753,0.0099,0.0268,0.0104
same_as,rrc04_as3352__to__rrc05_as3352,none,isotonic_f1,before_coral,lstm,fusion_late_attention,0.4991,0.0159,0.0586,0.0071,0.0268,0.0488
same_as,rrc04_as3352__to__rrc05_as3352,none,isotonic_f1,before_coral,lstm,fusion_late_mean,0.4991,0.0159,0.0587,0.0072,0.0268,0.0488
same_as,rrc04_as3352__to__rrc05_as3352,none,isotonic_f1,before_coral,lstm,fusion_late_or,0.5177,0.0147,0.0693,0.0151,0.0484,0.0507
same_as,rrc04_as3352__to__rrc05_as3352,none,isotonic_f1,before_coral,lstm,graph,0.4945,0.0162,0.0521,0.0038,0.0216,0.0482
same_as,rrc04_as3352__to__rrc05_as3352,none,isotonic_f1,before_coral,lstm,stat,0.5136,0.0105,0.078,0.0161,0.0268,0.011
same_as,rrc04_as3352__to__rrc05_as3352,none,isotonic_f1,before_coral,mlp,fusion_early,0.5274,0.0091,0.2522,0.081,0.0414,0.0098
same_as,rrc04_as3352__to__rrc05_as3352,none,isotonic_f1,before_coral,mlp,fusion_late_attention,0.5001,0.0449,0.123,0.049,0.1569,0.1496
same_as,rrc04_as3352__to__rrc05_as3352,none,isotonic_f1,before_coral,mlp,fusion_late_mean,0.452,0.0029,0.0877,0.0195,0.3143,0.0078
same_as,rrc04_as3352__to__rrc05_as3352,none,isotonic_f1,before_coral,mlp,fusion_late_or,0.452,0.0028,0.0504,0.0007,0.3143,0.0063
same_as,rrc04_as3352__to__rrc05_as3352,none,isotonic_f1,before_coral,mlp,graph,0.4495,0.0027,0.0494,0.0009,0.298,0.0013
same_as,rrc04_as3352__to__rrc05_as3352,none,isotonic_f1,before_coral,mlp,stat,0.5119,0.0125,0.1908,0.0888,0.0251,0.0131
same_as,rrc04_as3352__to__rrc05_as3352,none,isotonic_f1,before_coral,random_forest,fusion_early,0.6402,0.1133,0.393,0.0615,0.6851,0.1766
same_as,rrc04_as3352__to__rrc05_as3352,none,isotonic_f1,before_coral,random_forest,fusion_late_attention,0.7226,0.0198,0.5947,0.0318,0.3458,0.0507
same_as,rrc04_as3352__to__rrc05_as3352,none,isotonic_f1,before_coral,random_forest,fusion_late_mean,0.717,0.0224,0.5491,0.0452,0.3242,0.0474
same_as,rrc04_as3352__to__rrc05_as3352,none,isotonic_f1,before_coral,random_forest,fusion_late_or,0.6992,0.0264,0.5515,0.0503,0.2904,0.0567
same_as,rrc04_as3352__to__rrc05_as3352,none,isotonic_f1,before_coral,random_forest,graph,0.5441,0.0023,0.1373,0.0054,0.0595,0.0026
same_as,rrc04_as3352__to__rrc05_as3352,none,isotonic_f1,before_coral,random_forest,stat,0.6645,0.029,0.5254,0.0275,0.2338,0.0552
same_as,rrc04_as3352__to__rrc05_as3352,none,isotonic_f1,before_coral,xgboost,fusion_early,0.6368,0.0072,0.3575,0.0268,0.7679,0.0452
same_as,rrc04_as3352__to__rrc05_as3352,none,isotonic_f1,before_coral,xgboost,fusion_late_attention,0.7847,0.0112,0.599,0.0099,0.5557,0.0401
same_as,rrc04_as3352__to__rrc05_as3352,none,isotonic_f1,before_coral,xgboost,fusion_late_mean,0.774,0.0081,0.5595,0.018,0.505,0.031
same_as,rrc04_as3352__to__rrc05_as3352,none,isotonic_f1,before_coral,xgboost,fusion_late_or,0.7792,0.011,0.5688,0.0202,0.5329,0.0385
same_as,rrc04_as3352__to__rrc05_as3352,none,isotonic_f1,before_coral,xgboost,graph,0.5441,0.0014,0.1155,0.0066,0.0595,0.0016
same_as,rrc04_as3352__to__rrc05_as3352,none,isotonic_f1,before_coral,xgboost,stat,0.7606,0.013,0.5566,0.0228,0.4875,0.041
same_as,rrc04_as3352__to__rrc05_as3352,none,none,after_coral,lstm,fusion_early,0.4678,0.1592,0.1119,0.0286,0.2805,0.3728
same_as,rrc04_as3352__to__rrc05_as3352,none,none,after_coral,lstm,fusion_late_attention,0.4392,0.0623,0.1006,0.0134,0.3102,0.1769
same_as,rrc04_as3352__to__rrc05_as3352,none,none,after_coral,lstm,fusion_late_mean,0.5427,0.011,0.0996,0.0137,0.0729,0.0209
same_as,rrc04_as3352__to__rrc05_as3352,none,none,after_coral,lstm,fusion_late_or,0.541,0.0174,0.11,0.0189,0.1294,0.0617
same_as,rrc04_as3352__to__rrc05_as3352,none,none,after_coral,lstm,graph,0.4907,0.0078,0.0928,0.0241,0.0292,0.0652
same_as,rrc04_as3352__to__rrc05_as3352,none,none,after_coral,lstm,stat,0.5475,0.0137,0.1001,0.0145,0.1026,0.0075
same_as,rrc04_as3352__to__rrc05_as3352,none,none,after_coral,mlp,fusion_early,0.1773,0.0412,0.0563,0.003,0.9609,0.0136
same_as,rrc04_as3352__to__rrc05_as3352,none,none,after_coral,mlp,fusion_late_attention,0.3789,0.3063,0.1962,0.0598,0.481,0.478
same_as,rrc04_as3352__to__rrc05_as3352,none,none,after_coral,mlp,fusion_late_mean,0.611,0.05,0.1959,0.0594,0.1691,0.1026
same_as,rrc04_as3352__to__rrc05_as3352,none,none,after_coral,mlp,fusion_late_or,0.384,0.3095,0.1852,0.0433,0.4927,0.4668
same_as,rrc04_as3352__to__rrc05_as3352,none,none,after_coral,mlp,graph,0.333,0.2617,0.1036,0.0236,0.4245,0.526
same_as,rrc04_as3352__to__rrc05_as3352,none,none,after_coral,mlp,stat,0.6031,0.0516,0.1787,0.0853,0.1417,0.0738
same_as,rrc04_as3352__to__rrc05_as3352,none,none,after_coral,random_forest,fusion_early,0.4872,0.0,0.0737,0.0355,0.0,0.0
same_as,rrc04_as3352__to__rrc05_as3352,none,none,after_coral,random_forest,fusion_late_attention,0.0474,0.0,0.0974,0.04,1.0,0.0
same_as,rrc04_as3352__to__rrc05_as3352,none,none,after_coral,random_forest,fusion_late_mean,0.4872,0.0,0.1023,0.0416,0.0,0.0
same_as,rrc04_as3352__to__rrc05_as3352,none,none,after_coral,random_forest,fusion_late_or,0.4872,0.0,0.1121,0.0295,0.0,0.0
same_as,rrc04_as3352__to__rrc05_as3352,none,none,after_coral,random_forest,graph,0.4872,0.0,0.1109,0.0293,0.0,0.0
same_as,rrc04_as3352__to__rrc05_as3352,none,none,after_coral,random_forest,stat,0.4872,0.0,0.0834,0.0175,0.0,0.0
same_as,rrc04_as3352__to__rrc05_as3352,none,none,after_coral,xgboost,fusion_early,0.5047,0.0225,0.0831,0.011,0.0414,0.0699
same_as,rrc04_as3352__to__rrc05_as3352,none,none,after_coral,xgboost,fusion_late_attention,0.1674,0.1654,0.0789,0.0111,0.7382,0.3045
same_as,rrc04_as3352__to__rrc05_as3352,none,none,after_coral,xgboost,fusion_late_mean,0.5056,0.0253,0.077,0.013,0.0292,0.0449
same_as,rrc04_as3352__to__rrc05_as3352,none,none,after_coral,xgboost,fusion_late_or,0.3213,0.2546,0.0832,0.0342,0.4659,0.4916
same_as,rrc04_as3352__to__rrc05_as3352,none,none,after_coral,xgboost,graph,0.3213,0.2546,0.0832,0.0342,0.4659,0.4916
same_as,rrc04_as3352__to__rrc05_as3352,none,none,after_coral,xgboost,stat,0.4872,0.0,0.0841,0.0087,0.0,0.0
same_as,rrc04_as3352__to__rrc05_as3352,none,none,before_coral,lstm,fusion_early,0.5481,0.0056,0.4319,0.0432,0.0647,0.0063
same_as,rrc04_as3352__to__rrc05_as3352,none,none,before_coral,lstm,fusion_late_attention,0.1801,0.1783,0.09,0.1264,0.67,0.3531
same_as,rrc04_as3352__to__rrc05_as3352,none,none,before_coral,lstm,fusion_late_mean,0.5322,0.0147,0.2065,0.0733,0.0781,0.0403
same_as,rrc04_as3352__to__rrc05_as3352,none,none,before_coral,lstm,fusion_late_or,0.5305,0.0262,0.1616,0.0967,0.1277,0.0446
same_as,rrc04_as3352__to__rrc05_as3352,none,none,before_coral,lstm,graph,0.503,0.0119,0.0574,0.0004,0.0781,0.0516
same_as,rrc04_as3352__to__rrc05_as3352,none,none,before_coral,lstm,stat,0.5389,0.0184,0.4313,0.0542,0.0542,0.0207
same_as,rrc04_as3352__to__rrc05_as3352,none,none,before_coral,mlp,fusion_early,0.5656,0.0074,0.2861,0.0914,0.0845,0.0092
same_as,rrc04_as3352__to__rrc05_as3352,none,none,before_coral,mlp,fusion_late_attention,0.5782,0.0389,0.1611,0.0598,0.1294,0.0583
same_as,rrc04_as3352__to__rrc05_as3352,none,none,before_coral,mlp,fusion_late_mean,0.5561,0.0254,0.1336,0.0348,0.0968,0.0439
same_as,rrc04_as3352__to__rrc05_as3352,none,none,before_coral,mlp,fusion_late_or,0.4517,0.0032,0.0937,0.0048,0.33,0.0095
same_as,rrc04_as3352__to__rrc05_as3352,none,none,before_coral,mlp,graph,0.4471,0.0033,0.0752,0.0012,0.2991,0.0016
same_as,rrc04_as3352__to__rrc05_as3352,none,none,before_coral,mlp,stat,0.5409,0.0104,0.2366,0.1021,0.056,0.0116
same_as,rrc04_as3352__to__rrc05_as3352,none,none,before_coral,random_forest,fusion_early,0.5606,0.0063,0.4726,0.0481,0.0781,0.0073
same_as,rrc04_as3352__to__rrc05_as3352,none,none,before_coral,random_forest,fusion_late_attention,0.7848,0.0157,0.6341,0.022,0.7312,0.0474
same_as,rrc04_as3352__to__rrc05_as3352,none,none,before_coral,random_forest,fusion_late_mean,0.5467,0.0014,0.6254,0.0249,0.0624,0.0016
same_as,rrc04_as3352__to__rrc05_as3352,none,none,before_coral,random_forest,fusion_late_or,0.584,0.0027,0.3229,0.0304,0.1055,0.0032
same_as,rrc04_as3352__to__rrc05_as3352,none,none,before_coral,random_forest,graph,0.5525,0.0014,0.1561,0.0052,0.0688,0.0016
same_as,rrc04_as3352__to__rrc05_as3352,none,none,before_coral,random_forest,stat,0.5237,0.0023,0.5767,0.0173,0.0373,0.0024
same_as,rrc04_as3352__to__rrc05_as3352,none,none,before_coral,xgboost,fusion_early,0.6393,0.0069,0.4219,0.0248,0.7837,0.0408
same_as,rrc04_as3352__to__rrc05_as3352,none,none,before_coral,xgboost,fusion_late_attention,0.792,0.0105,0.5384,0.0168,0.5883,0.0429
same_as,rrc04_as3352__to__rrc05_as3352,none,none,before_coral,xgboost,fusion_late_mean,0.6926,0.0228,0.5021,0.0223,0.2746,0.0434
same_as,rrc04_as3352__to__rrc05_as3352,none,none,before_coral,xgboost,fusion_late_or,0.6343,0.0584,0.4541,0.027,0.5184,0.0689
same_as,rrc04_as3352__to__rrc05_as3352,none,none,before_coral,xgboost,graph,0.5163,0.0215,0.1205,0.007,0.1277,0.0392
same_as,rrc04_as3352__to__rrc05_as3352,none,none,before_coral,xgboost,stat,0.7421,0.0217,0.6,0.0166,0.4274,0.0519
same_as,rrc04_as3352__to__rrc05_as3352,none,platt_prior,after_coral,lstm,fusion_early,0.4455,0.1748,0.1119,0.0286,0.365,0.3531
same_as,rrc04_as3352__to__rrc05_as3352,none,platt_prior,after_coral,lstm,fusion_late_attention,0.5484,0.0125,0.1001,0.0145,0.0892,0.0144
same_as,rrc04_as3352__to__rrc05_as3352,none,platt_prior,after_coral,lstm,fusion_late_mean,0.5319,0.0205,0.1002,0.0148,0.1312,0.0341
same_as,rrc04_as3352__to__rrc05_as3352,none,platt_prior,after_coral,lstm,fusion_late_or,0.432,0.2157,0.103,0.0155,0.3108,0.3866
same_as,rrc04_as3352__to__rrc05_as3352,none,platt_prior,after_coral,lstm,graph,0.3993,0.1967,0.0739,0.0214,0.2,0.4472
same_as,rrc04_as3352__to__rrc05_as3352,none,platt_prior,after_coral,lstm,stat,0.5327,0.021,0.1001,0.0145,0.1318,0.0356
same_as,rrc04_as3352__to__rrc05_as3352,none,platt_prior,after_coral,mlp,fusion_early,0.1784,0.0415,0.0562,0.0029,0.9603,0.0128
same_as,rrc04_as3352__to__rrc05_as3352,none,platt_prior,after_coral,mlp,fusion_late_attention,0.3698,0.2958,0.1961,0.0579,0.4676,0.4875
same_as,rrc04_as3352__to__rrc05_as3352,none,platt_prior,after_coral,mlp,fusion_late_mean,0.3781,0.3055,0.1994,0.0622,0.4799,0.479
same_as,rrc04_as3352__to__rrc05_as3352,none,platt_prior,after_coral,mlp,fusion_late_or,0.3837,0.3091,0.1532,0.0795,0.4921,0.4672
same_as,rrc04_as3352__to__rrc05_as3352,none,platt_prior,after_coral,mlp,graph,0.333,0.2617,0.1036,0.0236,0.4245,0.526
same_as,rrc04_as3352__to__rrc05_as3352,none,platt_prior,after_coral,mlp,stat,0.6027,0.0513,0.1605,0.0713,0.1411,0.0734
same_as,rrc04_as3352__to__rrc05_as3352,none,platt_prior,after_coral,random_forest,fusion_early,0.1377,0.21,0.0737,0.0356,0.7067,0.3851
same_as,rrc04_as3352__to__rrc05_as3352,none,platt_prior,after_coral,random_forest,fusion_late_attention,0.4872,0.0,0.1142,0.0472,0.0,0.0
same_as,rrc04_as3352__to__rrc05_as3352,none,platt_prior,after_coral,random_forest,fusion_late_mean,0.4876,0.0009,0.1141,0.0467,0.0006,0.0013
same_as,rrc04_as3352__to__rrc05_as3352,none,platt_prior,after_coral,random_forest,fusion_late_or,0.0474,0.0,0.1109,0.0293,1.0,0.0
same_as,rrc04_as3352__to__rrc05_as3352,none,platt_prior,after_coral,random_forest,graph,0.0474,0.0,0.1109,0.0293,1.0,0.0
same_as,rrc04_as3352__to__rrc05_as3352,none,platt_prior,after_coral,random_forest,stat,0.4872,0.0,0.0833,0.0174,0.0,0.0
same_as,rrc04_as3352__to__rrc05_as3352,none,platt_prior,after_coral,xgboost,fusion_early,0.4225,0.2143,0.0831,0.011,0.3172,0.2874
same_as,rrc04_as3352__to__rrc05_as3352,none,platt_prior,after_coral,xgboost,fusion_late_attention,0.5008,0.0256,0.0959,0.0253,0.0152,0.0293
same_as,rrc04_as3352__to__rrc05_as3352,none,platt_prior,after_coral,xgboost,fusion_late_mean,0.3121,0.2399,0.1045,0.0362,0.3965,0.543
same_as,rrc04_as3352__to__rrc05_as3352,none,platt_prior,after_coral,xgboost,fusion_late_or,0.0474,0.0,0.0832,0.0342,1.0,0.0
same_as,rrc04_as3352__to__rrc05_as3352,none,platt_prior,after_coral,xgboost,graph,0.0474,0.0,0.0832,0.0342,1.0,0.0
same_as,rrc04_as3352__to__rrc05_as3352,none,platt_prior,after_coral,xgboost,stat,0.5037,0.0096,0.0841,0.0087,0.0204,0.0174
same_as,rrc04_as3352__to__rrc05_as3352,none,platt_prior,before_coral,lstm,fusion_early,0.4756,0.0082,0.0295,0.0004,0.0426,0.0192
same_as,rrc04_as3352__to__rrc05_as3352,none,platt_prior,before_coral,lstm,fusion_late_attention,0.4038,0.1448,0.0589,0.0643,0.2216,0.3735
same_as,rrc04_as3352__to__rrc05_as3352,none,platt_prior,before_coral,lstm,fusion_late_mean,0.3675,0.1801,0.0898,0.1287,0.3452,0.4189
same_as,rrc04_as3352__to__rrc05_as3352,none,platt_prior,before_coral,lstm,fusion_late_or,0.3574,0.1948,0.0537,0.0368,0.3936,0.4468
same_as,rrc04_as3352__to__rrc05_as3352,none,platt_prior,before_coral,lstm,graph,0.3667,0.1969,0.0795,0.0306,0.3796,0.4583
same_as,rrc04_as3352__to__rrc05_as3352,none,platt_prior,before_coral,lstm,stat,0.4845,0.0154,0.1087,0.1777,0.0303,0.0318
same_as,rrc04_as3352__to__rrc05_as3352,none,platt_prior,before_coral,mlp,fusion_early,0.5648,0.0072,0.2861,0.0914,0.0834,0.0089
same_as,rrc04_as3352__to__rrc05_as3352,none,platt_prior,before_coral,mlp,fusion_late_attention,0.5311,0.0276,0.1186,0.0223,0.0921,0.0567
same_as,rrc04_as3352__to__rrc05_as3352,none,platt_prior,before_coral,mlp,fusion_late_mean,0.4691,0.0236,0.1069,0.0183,0.2758,0.0709
same_as,rrc04_as3352__to__rrc05_as3352,none,platt_prior,before_coral,mlp,fusion_late_or,0.41,0.0352,0.0813,0.0033,0.4222,0.0875
same_as,rrc04_as3352__to__rrc05_as3352,none,platt_prior,before_coral,mlp,graph,0.4077,0.0339,0.0752,0.0012,0.4035,0.0942
same_as,rrc04_as3352__to__rrc05_as3352,none,platt_prior,before_coral,mlp,stat,0.5408,0.0115,0.2366,0.1021,0.056,0.0129
same_as,rrc04_as3352__to__rrc05_as3352,none,platt_prior,before_coral,random_forest,fusion_early,0.5565,0.0643,0.4726,0.0481,0.8577,0.0419
same_as,rrc04_as3352__to__rrc05_as3352,none,platt_prior,before_coral,random_forest,fusion_late_attention,0.6546,0.0087,0.6292,0.0184,0.2006,0.0123
same_as,rrc04_as3352__to__rrc05_as3352,none,platt_prior,before_coral,random_forest,fusion_late_mean,0.652,0.0034,0.5784,0.0224,0.1953,0.0046
same_as,rrc04_as3352__to__rrc05_as3352,none,platt_prior,before_coral,random_forest,fusion_late_or,0.5427,0.1148,0.4351,0.0382,0.6175,0.0983
same_as,rrc04_as3352__to__rrc05_as3352,none,platt_prior,before_coral,random_forest,graph,0.4775,0.0713,0.1561,0.0052,0.2985,0.162
same_as,rrc04_as3352__to__rrc05_as3352,none,platt_prior,before_coral,random_forest,stat,0.7333,0.0103,0.5767,0.0173,0.4087,0.0246
same_as,rrc04_as3352__to__rrc05_as3352,none,platt_prior,before_coral,xgboost,fusion_early,0.6285,0.0026,0.4219,0.0248,0.8385,0.0125
same_as,rrc04_as3352__to__rrc05_as3352,none,platt_prior,before_coral,xgboost,fusion_late_attention,0.7604,0.0216,0.4919,0.0218,0.4554,0.0516
same_as,rrc04_as3352__to__rrc05_as3352,none,platt_prior,before_coral,xgboost,fusion_late_mean,0.7509,0.022,0.4786,0.0258,0.4327,0.0553
same_as,rrc04_as3352__to__rrc05_as3352,none,platt_prior,before_coral,xgboost,fusion_late_or,0.68,0.0729,0.4766,0.0208,0.5977,0.0443
same_as,rrc04_as3352__to__rrc05_as3352,none,platt_prior,before_coral,xgboost,graph,0.5219,0.0224,0.1205,0.007,0.1073,0.0398
same_as,rrc04_as3352__to__rrc05_as3352,none,platt_prior,before_coral,xgboost,stat,0.772,0.0091,0.6,0.0166,0.5312,0.0293
same_as,rrc05_as12880__to__rrc04_as12880,equal,none,after_coral,lstm,fusion_early,0.0973,0.0,0.0934,0.0228,1.0,0.0
same_as,rrc05_as12880__to__rrc04_as12880,equal,none,after_coral,lstm,fusion_late_mean,0.0973,0.0,0.2513,0.1692,1.0,0.0
same_as,rrc05_as12880__to__rrc04_as12880,equal,none,after_coral,lstm,fusion_late_or,0.0973,0.0,0.4187,0.1828,1.0,0.0
same_as,rrc05_as12880__to__rrc04_as12880,equal,none,after_coral,lstm,graph,0.0973,0.0,0.1216,0.0101,1.0,0.0
same_as,rrc05_as12880__to__rrc04_as12880,equal,none,after_coral,lstm,stat,0.0973,0.0,0.4187,0.1828,1.0,0.0
