bucket,coral_kind,pair,source,target,feature_set,balance_fit,calibration,alignment,classifier,edge,view,macro_f1_mean,macro_f1_std,precision_normal_mean,precision_normal_std,precision_anomaly_mean,precision_anomaly_std,recall_normal_mean,recall_normal_std,recall_anomaly_mean,recall_anomaly_std,f1_normal_mean,f1_normal_std,f1_anomaly_mean,f1_anomaly_std,balanced_accuracy_mean,balanced_accuracy_std,TN_mean,TN_std,FP_mean,FP_std,FN_mean,FN_std,TP_mean,TP_std,n_rows_mean,n_rows_std,n_anomaly_mean,n_anomaly_std,n_normal_mean,n_normal_std,pr_auc_anomaly_mean,pr_auc_anomaly_std,ece_mean,ece_std,brier_mean,brier_std,fit_ms_mean,fit_ms_std,predict_target_ms_mean,predict_target_ms_std,predict_source_ms_mean,predict_source_ms_std,single_window_ms_median_mean,single_window_ms_median_std,single_window_ms_p95_mean,single_window_ms_p95_std,batched_ms_per_window_median_mean,batched_ms_per_window_median_std
same_as,study_only,rrc04_as3352__to__rrc05_as3352,rrc04_as3352,rrc05_as3352,shared22,none,calibrated_pack,before_coral,xgboost,,stat,0.760565,0.013045,0.973439,0.002035,0.613703,0.014770,0.983901,0.001672,0.487464,0.041045,0.978640,0.000579,0.542489,0.025665,0.735682,0.019831,6441.600000,10.945319,105.400000,10.945319,175.800000,14.078352,167.200000,14.078352,6890.000000,0.000000,343.000000,0.000000,6547.000000,0.000000,0.556591,0.022770,0.015887,0.001138,0.031152,0.001145,1121.288600,388.184214,27.365400,8.487830,27.174600,12.675409,0.716420,0.026155,2.673960,2.134138,0.002240,0.000261
same_as,study_only,rrc04_as3352__to__rrc05_as3352,rrc04_as3352,rrc05_as3352,shared22,none,none,after_coral,gnn,astopo_8h,fusion_early,0.837952,0.017889,0.987956,0.002373,0.635428,0.073424,0.975918,0.009238,0.772595,0.046920,0.981878,0.003691,0.694026,0.032229,0.874256,0.019428,6389.333333,60.484158,157.666667,60.484158,78.000000,16.093477,265.000000,16.093477,6890.000000,0.000000,343.000000,0.000000,6547.000000,0.000000,0.811187,0.020646,,,,,,,,,,,,,,,,
same_as,study_only,rrc04_as3352__to__rrc05_as3352,rrc04_as3352,rrc05_as3352,shared22,none,none,after_coral,gnn,astopo_8h_gps,fusion_early,0.864636,0.009324,0.983933,0.002206,0.805445,0.057671,0.990988,0.003897,0.690962,0.044022,0.987442,0.001198,0.741829,0.017747,0.840975,0.020416,6488.000000,25.514702,59.000000,25.514702,106.000000,15.099669,237.000000,15.099669,6890.000000,0.000000,343.000000,0.000000,6547.000000,0.000000,0.793857,0.013632,,,,,,,,,,,,,,,,
same_as,study_only,rrc04_as3352__to__rrc05_as3352,rrc04_as3352,rrc05_as3352,shared22,none,none,after_coral,gnn,astopo_8h_gps_pe,fusion_early,0.838628,0.031145,0.983638,0.002779,0.725947,0.179279,0.983708,0.013947,0.687075,0.057895,0.983626,0.005643,0.693630,0.056735,0.835391,0.022180,6440.333333,91.308999,106.666667,91.308999,107.333333,19.857828,235.666667,19.857828,6890.000000,0.000000,343.000000,0.000000,6547.000000,0.000000,0.768504,0.039951,,,,,,,,,,,,,,,,
same_as,study_only,rrc04_as3352__to__rrc05_as3352,rrc04_as3352,rrc05_as3352,shared22,none,none,after_coral,gnn,astopo_8h_hgt,fusion_early,0.849708,0.014317,0.987501,0.002015,0.679363,0.075011,0.980398,0.007943,0.762877,0.040433,0.983920,0.003010,0.715495,0.025625,0.871637,0.016245,6418.666667,52.003205,128.333333,52.003205,81.333333,13.868429,261.666667,13.868429,6890.000000,0.000000,343.000000,0.000000,6547.000000,0.000000,0.811279,0.007321,,,,,,,,,,,,,,,,
same_as,study_only,rrc04_as3352__to__rrc05_as3352,rrc04_as3352,rrc05_as3352,shared22,none,none,after_coral,gnn,astopo_8h_weighted,fusion_early,0.856642,0.016016,0.984913,0.000576,0.747721,0.077692,0.987017,0.005254,0.711370,0.012708,0.985958,0.002344,0.727325,0.029689,0.849194,0.003872,6462.000000,34.394767,85.000000,34.394767,99.000000,4.358899,244.000000,4.358899,6890.000000,0.000000,343.000000,0.000000,6547.000000,0.000000,0.799293,0.014359,,,,,,,,,,,,,,,,
same_as,study_only,rrc04_as3352__to__rrc05_as3352,rrc04_as3352,rrc05_as3352,shared22,none,none,after_coral,gnn,knn,fusion_early,0.508844,0.091628,0.989043,0.008219,0.136138,0.058014,0.670587,0.168662,0.839650,0.159233,0.791010,0.110870,0.226679,0.072386,0.755119,0.008920,4390.333333,1104.229294,2156.666667,1104.229294,55.000000,54.616847,288.000000,54.616847,6890.000000,0.000000,343.000000,0.000000,6547.000000,0.000000,0.561103,0.115563,,,,,,,,,,,,,,,,
same_as,study_only,rrc04_as3352__to__rrc05_as3352,rrc04_as3352,rrc05_as3352,shared22,none,none,after_coral,gnn,knn,graph,0.381401,0.078444,0.955984,0.005283,0.053895,0.004940,0.530625,0.206654,0.519922,0.246995,0.666498,0.166917,0.096304,0.013378,0.525273,0.025708,3474.000000,1352.966740,3073.000000,1352.966740,164.666667,84.719144,178.333333,84.719144,6890.000000,0.000000,343.000000,0.000000,6547.000000,0.000000,0.129202,0.014006,,,,,,,,,,,,,,,,
same_as,study_only,rrc04_as3352__to__rrc05_as3352,rrc04_as3352,rrc05_as3352,shared22,none,none,after_coral,gnn,knn,stat,0.460418,0.005828,0.995017,0.000600,0.105122,0.001753,0.578586,0.011377,0.944606,0.007714,0.731653,0.008968,0.189182,0.002688,0.761596,0.001836,3788.000000,74.484898,2759.000000,74.484898,19.000000,2.645751,324.000000,2.645751,6890.000000,0.000000,343.000000,0.000000,6547.000000,0.000000,0.686702,0.137309,,,,,,,,,,,,,,,,
same_as,study_only,rrc04_as3352__to__rrc05_as3352,rrc04_as3352,rrc05_as3352,shared22,none,none,after_coral,gnn,temporal,fusion_early,0.462214,0.073127,0.974040,0.002347,0.095464,0.032722,0.628838,0.136631,0.684159,0.039797,0.758817,0.098806,0.165610,0.047680,0.656499,0.048703,4117.000000,894.525573,2430.000000,894.525573,108.333333,13.650397,234.666667,13.650397,6890.000000,0.000000,343.000000,0.000000,6547.000000,0.000000,0.258102,0.125184,,,,,,,,,,,,,,,,
same_as,study_only,rrc04_as3352__to__rrc05_as3352,rrc04_as3352,rrc05_as3352,shared22,none,none,after_coral,gnn,temporal,graph,0.362590,0.082321,0.951916,0.001906,0.051017,0.000664,0.491574,0.194126,0.521866,0.201420,0.633121,0.168595,0.092060,0.003960,0.506720,0.005241,3218.333333,1270.945055,3328.666667,1270.945055,164.000000,69.086902,179.000000,69.086902,6890.000000,0.000000,343.000000,0.000000,6547.000000,0.000000,0.125648,0.010596,,,,,,,,,,,,,,,,
same_as,study_only,rrc04_as3352__to__rrc05_as3352,rrc04_as3352,rrc05_as3352,shared22,none,none,after_coral,gnn,temporal,stat,0.403962,0.029762,0.988932,0.002020,0.084452,0.005778,0.489639,0.055437,0.894072,0.029203,0.653676,0.050333,0.154249,0.009318,0.691855,0.014502,3205.666667,362.945359,3341.333333,362.945359,36.333333,10.016653,306.666667,10.016653,6890.000000,0.000000,343.000000,0.000000,6547.000000,0.000000,0.257693,0.097505,,,,,,,,,,,,,,,,
same_as,study_only,rrc04_as3352__to__rrc05_as3352,rrc04_as3352,rrc05_as3352,shared22,none,none,after_coral,lstm,,fusion_early,0.467828,0.159220,0.959409,0.012206,0.136456,0.068276,0.799145,0.362628,0.280466,0.372827,0.818383,0.311009,0.117272,0.018036,0.539806,0.009495,5232.000000,2374.123944,1315.000000,2374.123944,246.800000,127.879631,96.200000,127.879631,6890.000000,0.000000,343.000000,0.000000,6547.000000,0.000000,0.111870,0.028569,0.264265,0.207142,0.169377,0.171282,4797.490800,1087.297795,51.916400,9.319745,48.449800,21.473403,2.240580,0.007289,2.586500,0.554372,0.004540,0.000114
same_as,study_only,rrc04_as3352__to__rrc05_as3352,rrc04_as3352,rrc05_as3352,shared22,none,none,after_coral,lstm,,fusion_late_attention,0.439165,0.062348,0.950446,0.006066,0.053227,0.016068,0.692164,0.167766,0.310204,0.176879,0.791129,0.121150,0.087200,0.021048,0.501184,0.041669,4531.600000,1098.364830,2015.400000,1098.364830,236.600000,60.669597,106.400000,60.669597,6890.000000,0.000000,343.000000,0.000000,6547.000000,0.000000,0.100588,0.013351,0.447492,0.013383,0.252045,0.009422,4.550000,0.781862,0.093200,0.005070,,,0.000011,0.000001,0.000012,0.000001,0.000011,0.000001
same_as,study_only,rrc04_as3352__to__rrc05_as3352,rrc04_as3352,rrc05_as3352,shared22,none,none,after_coral,lstm,,fusion_late_mean,0.542749,0.011033,0.953241,0.000764,0.362515,0.179767,0.990133,0.007908,0.072886,0.020922,0.971323,0.003611,0.114175,0.023323,0.531510,0.007821,6482.400000,51.776443,64.600000,51.776443,318.000000,7.176350,25.000000,7.176350,6890.000000,0.000000,343.000000,0.000000,6547.000000,0.000000,0.099598,0.013659,0.166566,0.104251,0.085623,0.034746,0.000000,0.000000,,,,,0.000002,0.000000,0.000002,0.000000,0.000002,0.000000
same_as,study_only,rrc04_as3352__to__rrc05_as3352,rrc04_as3352,rrc05_as3352,shared22,none,none,after_coral,lstm,,fusion_late_or,0.540984,0.017357,0.954345,0.001301,0.168295,0.070775,0.952620,0.047346,0.129446,0.061729,0.952980,0.024003,0.128989,0.019677,0.541033,0.011231,6236.800000,309.976128,310.200000,309.976128,298.600000,21.173096,44.400000,21.173096,6890.000000,0.000000,343.000000,0.000000,6547.000000,0.000000,0.109998,0.018937,0.240907,0.141998,0.124673,0.060094,0.000000,0.000000,,,,,0.000001,0.000000,0.000001,0.000000,0.000001,0.000000
same_as,study_only,rrc04_as3352__to__rrc05_as3352,rrc04_as3352,rrc05_as3352,shared22,none,none,after_coral,lstm,,graph,0.490744,0.007842,0.950596,0.000846,0.012953,0.028965,0.977944,0.049318,0.029155,0.065191,0.963550,0.024425,0.017937,0.040109,0.503549,0.007936,6402.600000,322.888216,144.400000,322.888216,333.000000,22.360680,10.000000,22.360680,6890.000000,0.000000,343.000000,0.000000,6547.000000,0.000000,0.092777,0.024053,0.226096,0.143925,0.115251,0.059947,4589.777800,741.997090,34.447400,2.875500,30.249600,1.038447,2.194020,0.113100,2.362560,0.226843,0.003960,0.000219
same_as,study_only,rrc04_as3352__to__rrc05_as3352,rrc04_as3352,rrc05_as3352,shared22,none,none,after_coral,lstm,,stat,0.547545,0.013694,0.953955,0.000756,0.193092,0.056301,0.974187,0.014575,0.102624,0.007546,0.963925,0.007541,0.131165,0.020371,0.538405,0.008118,6378.000000,95.425364,169.000000,95.425364,307.800000,2.588436,35.200000,2.588436,6890.000000,0.000000,343.000000,0.000000,6547.000000,0.000000,0.100125,0.014519,0.111180,0.067396,0.074656,0.017573,4806.927600,664.939582,47.638000,17.699811,41.945000,17.077221,2.158640,0.127532,4.716100,2.922639,0.004740,0.001469
same_as,study_only,rrc04_as3352__to__rrc05_as3352,rrc04_as3352,rrc05_as3352,shared22,none,none,after_coral,mlp,,fusion_early,0.177267,0.041165,0.985948,0.002217,0.055712,0.002811,0.144555,0.053265,0.960933,0.013612,0.249232,0.077464,0.105301,0.004928,0.552744,0.020645,946.400000,348.723816,5600.600000,348.723816,13.400000,4.669047,329.600000,4.669047,6890.000000,0.000000,343.000000,0.000000,6547.000000,0.000000,0.056258,0.002977,0.814553,0.050087,0.813708,0.050262,5450.938200,692.416865,4.295200,0.326078,2.415600,1.094604,1.018660,0.003680,3.984860,4.251772,0.000200,0.000000
same_as,study_only,rrc04_as3352__to__rrc05_as3352,rrc04_as3352,rrc05_as3352,shared22,none,none,after_coral,mlp,,fusion_late_attention,0.378869,0.306261,0.573942,0.523944,0.451289,0.377118,0.598656,0.546496,0.481050,0.478023,0.586037,0.534979,0.171701,0.116610,0.539853,0.048463,3919.400000,3577.906483,2627.600000,3577.906483,178.000000,163.961886,165.000000,163.961886,6890.000000,0.000000,343.000000,0.000000,6547.000000,0.000000,0.196204,0.059827,0.269823,0.330993,0.203244,0.219942,5.836400,0.263433,0.174600,0.032578,,,0.000012,0.000000,0.000012,0.000000,0.000012,0.000000
same_as,study_only,rrc04_as3352__to__rrc05_as3352,rrc04_as3352,rrc05_as3352,shared22,none,none,after_coral,mlp,,fusion_late_mean,0.611032,0.049989,0.958064,0.004696,0.647998,0.138980,0.993310,0.008876,0.169096,0.102602,0.975333,0.002402,0.246731,0.100863,0.581203,0.047307,6503.200000,58.109380,43.800000,58.109380,285.000000,35.192329,58.000000,35.192329,6890.000000,0.000000,343.000000,0.000000,6547.000000,0.000000,0.195900,0.059403,0.222526,0.215494,0.129073,0.111314,0.000000,0.000000,,,,,0.000002,0.000000,0.000002,0.000000,0.000002,0.000000
same_as,study_only,rrc04_as3352__to__rrc05_as3352,rrc04_as3352,rrc05_as3352,shared22,none,none,after_coral,mlp,,fusion_late_or,0.384009,0.309465,0.574450,0.524406,0.413726,0.337149,0.597251,0.545219,0.492711,0.466832,0.585623,0.534598,0.182396,0.108521,0.544981,0.049865,3910.200000,3569.549159,2636.800000,3569.549159,174.000000,160.123390,169.000000,160.123390,6890.000000,0.000000,343.000000,0.000000,6547.000000,0.000000,0.185197,0.043289,0.447615,0.466071,0.419010,0.485438,0.000000,0.000000,,,,,0.000001,0.000000,0.000001,0.000000,0.000001,0.000000
same_as,study_only,rrc04_as3352__to__rrc05_as3352,rrc04_as3352,rrc05_as3352,shared22,none,none,after_coral,mlp,,graph,0.333022,0.261659,0.571231,0.521461,0.285585,0.419816,0.598625,0.546475,0.424490,0.525965,0.584605,0.533670,0.081439,0.046065,0.511558,0.015827,3919.200000,3577.770912,2627.800000,3577.770912,197.400000,180.405931,145.600000,180.405931,6890.000000,0.000000,343.000000,0.000000,6547.000000,0.000000,0.103570,0.023633,0.446900,0.466084,0.420379,0.484217,4687.047200,204.201351,3.889600,0.848595,1.630000,0.374257,0.986180,0.052840,1.014600,0.061673,0.000180,0.000045
same_as,study_only,rrc04_as3352__to__rrc05_as3352,rrc04_as3352,rrc05_as3352,shared22,none,none,after_coral,mlp,,stat,0.603103,0.051643,0.956848,0.003532,0.682231,0.096891,0.996792,0.001292,0.141691,0.073773,0.976408,0.001603,0.229799,0.101751,0.569242,0.036547,6526.000000,8.455767,21.000000,8.455767,294.400000,25.304150,48.600000,25.304150,6890.000000,0.000000,343.000000,0.000000,6547.000000,0.000000,0.178744,0.085271,0.045767,0.003162,0.045731,0.003186,5238.308600,1244.878727,6.044400,2.697481,3.123000,2.771620,1.031780,0.023735,1.657820,1.297193,0.000200,0.000000
same_as,study_only,rrc04_as3352__to__rrc05_as3352,rrc04_as3352,rrc05_as3352,shared22,none,none,after_coral,random_forest,,fusion_early,0.487237,0.000000,0.950218,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.974473,0.000000,0.000000,0.000000,0.500000,0.000000,6547.000000,0.000000,0.000000,0.000000,343.000000,0.000000,0.000000,0.000000,6890.000000,0.000000,343.000000,0.000000,6547.000000,0.000000,0.073742,0.035549,0.211458,0.019076,0.092029,0.006471,2833.997600,227.461352,114.924200,24.466122,128.928600,45.160106,81.508840,25.003501,106.057540,45.766925,0.019320,0.005698
same_as,study_only,rrc04_as3352__to__rrc05_as3352,rrc04_as3352,rrc05_as3352,shared22,none,none,after_coral,random_forest,,fusion_late_attention,0.047422,0.000000,0.000000,0.000000,0.049782,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.094843,0.000000,0.500000,0.000000,0.000000,0.000000,6547.000000,0.000000,0.000000,0.000000,343.000000,0.000000,6890.000000,0.000000,343.000000,0.000000,6547.000000,0.000000,0.097439,0.040042,0.775082,0.023425,0.648868,0.036050,6.874200,0.030687,0.173200,0.008167,,,0.000012,0.000000,0.000012,0.000000,0.000012,0.000000
same_as,study_only,rrc04_as3352__to__rrc05_as3352,rrc04_as3352,rrc05_as3352,shared22,none,none,after_coral,random_forest,,fusion_late_mean,0.487237,0.000000,0.950218,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.974473,0.000000,0.000000,0.000000,0.500000,0.000000,6547.000000,0.000000,0.000000,0.000000,343.000000,0.000000,0.000000,0.000000,6890.000000,0.000000,343.000000,0.000000,6547.000000,0.000000,0.102253,0.041628,0.243316,0.006996,0.104726,0.004054,0.000000,0.000000,,,,,0.000002,0.000000,0.000002,0.000000,0.000002,0.000000
same_as,study_only,rrc04_as3352__to__rrc05_as3352,rrc04_as3352,rrc05_as3352,shared22,none,none,after_coral,random_forest,,fusion_late_or,0.487237,0.000000,0.950218,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.974473,0.000000,0.000000,0.000000,0.500000,0.000000,6547.000000,0.000000,0.000000,0.000000,343.000000,0.000000,0.000000,0.000000,6890.000000,0.000000,343.000000,0.000000,6547.000000,0.000000,0.112065,0.029504,0.271407,0.015870,0.119714,0.009734,0.000000,0.000000,,,,,0.000003,0.000000,0.000003,0.000000,0.000003,0.000000
same_as,study_only,rrc04_as3352__to__rrc05_as3352,rrc04_as3352,rrc05_as3352,shared22,none,none,after_coral,random_forest,,graph,0.487237,0.000000,0.950218,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.974473,0.000000,0.000000,0.000000,0.500000,0.000000,6547.000000,0.000000,0.000000,0.000000,343.000000,0.000000,0.000000,0.000000,6890.000000,0.000000,343.000000,0.000000,6547.000000,0.000000,0.110869,0.029329,0.271405,0.015872,0.119715,0.009733,3235.346000,1023.580375,149.854800,30.201539,196.165600,54.396952,99.205660,24.535667,143.590060,45.857906,0.022680,0.004660
same_as,study_only,rrc04_as3352__to__rrc05_as3352,rrc04_as3352,rrc05_as3352,shared22,none,none,after_coral,random_forest,,stat,0.487237,0.000000,0.950218,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.974473,0.000000,0.000000,0.000000,0.500000,0.000000,6547.000000,0.000000,0.000000,0.000000,343.000000,0.000000,0.000000,0.000000,6890.000000,0.000000,343.000000,0.000000,6547.000000,0.000000,0.083376,0.017453,0.209604,0.007669,0.091743,0.003318,2594.592200,568.971525,158.094200,38.243931,177.434600,58.103953,74.514340,19.623183,135.561100,15.536196,0.017680,0.003482
same_as,study_only,rrc04_as3352__to__rrc05_as3352,rrc04_as3352,rrc05_as3352,shared22,none,none,after_coral,xgboost,,fusion_early,0.504737,0.022479,0.951537,0.002061,0.267050,0.420121,0.984940,0.029982,0.041399,0.069922,0.967741,0.013781,0.041733,0.057261,0.513170,0.020190,6448.400000,196.290091,98.600000,196.290091,328.800000,23.983328,14.200000,23.983328,6890.000000,0.000000,343.000000,0.000000,6547.000000,0.000000,0.083057,0.010977,0.268117,0.097675,0.121531,0.061206,994.409600,540.886514,16.300600,8.081309,12.013600,3.009343,0.670020,0.072334,1.763220,2.332685,0.001720,0.000746
same_as,study_only,rrc04_as3352__to__rrc05_as3352,rrc04_as3352,rrc05_as3352,shared22,none,none,after_coral,xgboost,,fusion_late_attention,0.167414,0.165382,0.449489,0.471037,0.044272,0.005625,0.188575,0.257032,0.738192,0.304497,0.251727,0.341516,0.083101,0.012127,0.463384,0.035038,1234.600000,1682.786023,5312.400000,1682.786023,89.800000,104.442329,253.200000,104.442329,6890.000000,0.000000,343.000000,0.000000,6547.000000,0.000000,0.078949,0.011070,0.642749,0.166037,0.484206,0.218047,6.092400,0.051135,0.135000,0.010794,,,0.000012,0.000000,0.000012,0.000000,0.000012,0.000000
same_as,study_only,rrc04_as3352__to__rrc05_as3352,rrc04_as3352,rrc05_as3352,shared22,none,none,after_coral,xgboost,,fusion_late_mean,0.505568,0.025325,0.951285,0.001534,0.151923,0.270806,0.992852,0.015227,0.029155,0.044930,0.971569,0.006721,0.039566,0.055522,0.511003,0.015717,6500.200000,99.693029,46.800000,99.693029,333.000000,15.411035,10.000000,15.411035,6890.000000,0.000000,343.000000,0.000000,6547.000000,0.000000,0.077025,0.013011,0.292674,0.076848,0.138138,0.047719,0.000000,0.000000,,,,,0.000002,0.000000,0.000002,0.000000,0.000002,0.000000
same_as,study_only,rrc04_as3352__to__rrc05_as3352,rrc04_as3352,rrc05_as3352,shared22,none,none,after_coral,xgboost,,fusion_late_or,0.321268,0.254561,0.569804,0.520173,0.426707,0.523383,0.536582,0.506647,0.465889,0.491638,0.548804,0.506573,0.093732,0.021092,0.501235,0.033204,3513.000000,3317.017260,3034.000000,3317.017260,183.200000,168.631848,159.800000,168.631848,6890.000000,0.000000,343.000000,0.000000,6547.000000,0.000000,0.083159,0.034237,0.491814,0.125266,0.301217,0.129072,0.000000,0.000000,,,,,0.000001,0.000000,0.000001,0.000000,0.000001,0.000000
same_as,study_only,rrc04_as3352__to__rrc05_as3352,rrc04_as3352,rrc05_as3352,shared22,none,none,after_coral,xgboost,,graph,0.321268,0.254561,0.569804,0.520173,0.426707,0.523383,0.536582,0.506647,0.465889,0.491638,0.548804,0.506573,0.093732,0.021092,0.501235,0.033204,3513.000000,3317.017260,3034.000000,3317.017260,183.200000,168.631848,159.800000,168.631848,6890.000000,0.000000,343.000000,0.000000,6547.000000,0.000000,0.083156,0.034235,0.491811,0.125268,0.301220,0.129069,580.073000,247.734376,16.582400,10.956036,16.630400,12.173832,0.608580,0.050235,2.753320,4.584122,0.002240,0.001835
same_as,study_only,rrc04_as3352__to__rrc05_as3352,rrc04_as3352,rrc05_as3352,shared22,none,none,after_coral,xgboost,,stat,0.487237,0.000000,0.950218,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.974473,0.000000,0.000000,0.000000,0.500000,0.000000,6547.000000,0.000000,0.000000,0.000000,343.000000,0.000000,0.000000,0.000000,6890.000000,0.000000,343.000000,0.000000,6547.000000,0.000000,0.084104,0.008712,0.112533,0.031866,0.060953,0.009221,679.793400,117.403727,15.424400,5.773559,13.409400,2.855413,0.639400,0.042204,0.671340,0.052154,0.001520,0.000164
same_as,study_only,rrc04_as3352__to__rrc05_as3352,rrc04_as3352,rrc05_as3352,shared22,none,none,before_coral,gnn,astopo_8h,fusion_early,0.086734,0.025224,0.966844,0.015009,0.050744,0.001048,0.040527,0.026361,0.978620,0.006069,0.076985,0.048594,0.096482,0.001867,0.509574,0.010336,265.333333,172.587176,6281.666667,172.587176,7.333333,2.081666,335.666667,2.081666,6890.000000,0.000000,343.000000,0.000000,6547.000000,0.000000,0.050924,0.001053,,,,,,,,,,,,,,,,
same_as,study_only,rrc04_as3352__to__rrc05_as3352,rrc04_as3352,rrc05_as3352,shared22,none,none,before_coral,gnn,astopo_8h_gps,fusion_early,0.098568,0.018693,0.976281,0.004557,0.051263,0.000804,0.052798,0.019913,0.976676,0.005050,0.099725,0.035975,0.097411,0.001431,0.514737,0.007759,345.666667,130.369986,6201.333333,130.369986,8.000000,1.732051,335.000000,1.732051,6890.000000,0.000000,343.000000,0.000000,6547.000000,0.000000,0.051327,0.000716,,,,,,,,,,,,,,,,
same_as,study_only,rrc04_as3352__to__rrc05_as3352,rrc04_as3352,rrc05_as3352,shared22,none,none,before_coral,gnn,astopo_8h_gps_pe,fusion_early,0.093521,0.029739,0.969165,0.009401,0.050934,0.001198,0.047961,0.031925,0.974733,0.008907,0.090236,0.057362,0.096807,0.002118,0.511347,0.011524,314.000000,209.014354,6233.000000,209.014354,8.666667,3.055050,334.333333,3.055050,6890.000000,0.000000,343.000000,0.000000,6547.000000,0.000000,0.051639,0.001970,,,,,,,,,,,,,,,,
same_as,study_only,rrc04_as3352__to__rrc05_as3352,rrc04_as3352,rrc05_as3352,shared22,none,none,before_coral,gnn,astopo_8h_hgt,fusion_early,0.279900,0.332375,0.972727,0.007967,0.123558,0.126463,0.328853,0.497381,0.876579,0.168349,0.366913,0.497125,0.192887,0.167637,0.602716,0.164522,2153.000000,3256.351486,4394.000000,3256.351486,42.333333,57.743687,300.666667,57.743687,6890.000000,0.000000,343.000000,0.000000,6547.000000,0.000000,0.171937,0.208741,,,,,,,,,,,,,,,,
same_as,study_only,rrc04_as3352__to__rrc05_as3352,rrc04_as3352,rrc05_as3352,shared22,none,none,before_coral,gnn,astopo_8h_weighted,fusion_early,0.132361,0.088069,0.982306,0.009637,0.053970,0.005666,0.094853,0.104423,0.977648,0.013147,0.162475,0.166096,0.102247,0.010077,0.536250,0.046583,621.000000,683.658541,5926.000000,683.658541,7.666667,4.509250,335.333333,4.509250,6890.000000,0.000000,343.000000,0.000000,6547.000000,0.000000,0.061213,0.018380,,,,,,,,,,,,,,,,
same_as,study_only,rrc04_as3352__to__rrc05_as3352,rrc04_as3352,rrc05_as3352,shared22,none,none,before_coral,gnn,knn,fusion_early,0.236538,0.263252,0.647442,0.560924,0.070587,0.033381,0.335370,0.512372,0.718173,0.470575,0.363217,0.505096,0.109860,0.021412,0.526771,0.025204,2195.666667,3354.496435,4351.333333,3354.496435,96.666667,161.407352,246.333333,161.407352,6890.000000,0.000000,343.000000,0.000000,6547.000000,0.000000,0.079063,0.045263,,,,,,,,,,,,,,,,
same_as,study_only,rrc04_as3352__to__rrc05_as3352,rrc04_as3352,rrc05_as3352,shared22,none,none,before_coral,gnn,knn,graph,0.314042,0.209449,0.959996,0.006181,0.322230,0.467514,0.446413,0.479414,0.607386,0.463633,0.517473,0.398388,0.110612,0.020613,0.526899,0.008230,2922.666667,3138.721449,3624.333333,3138.721449,134.666667,159.026203,208.333333,159.026203,6890.000000,0.000000,343.000000,0.000000,6547.000000,0.000000,0.088719,0.062651,,,,,,,,,,,,,,,,
same_as,study_only,rrc04_as3352__to__rrc05_as3352,rrc04_as3352,rrc05_as3352,shared22,none,none,before_coral,gnn,knn,stat,0.436359,0.012486,0.995930,0.000261,0.097515,0.003872,0.534800,0.022262,0.958212,0.004453,0.695723,0.018682,0.176995,0.006291,0.746506,0.008908,3501.333333,145.747499,3045.666667,145.747499,14.333333,1.527525,328.666667,1.527525,6890.000000,0.000000,343.000000,0.000000,6547.000000,0.000000,0.566472,0.017826,,,,,,,,,,,,,,,,
same_as,study_only,rrc04_as3352__to__rrc05_as3352,rrc04_as3352,rrc05_as3352,shared22,none,none,before_coral,gnn,temporal,fusion_early,0.217285,0.286851,0.651303,0.564516,0.100392,0.087319,0.329413,0.563432,0.698737,0.521803,0.327712,0.553505,0.106859,0.020198,0.514075,0.020909,2156.666667,3688.789684,4390.333333,3688.789684,103.333333,178.978583,239.666667,178.978583,6890.000000,0.000000,343.000000,0.000000,6547.000000,0.000000,0.077314,0.047185,,,,,,,,,,,,,,,,
same_as,study_only,rrc04_as3352__to__rrc05_as3352,rrc04_as3352,rrc05_as3352,shared22,none,none,before_coral,gnn,temporal,graph,0.294614,0.203440,0.963844,0.006730,0.067970,0.026647,0.391375,0.423368,0.686103,0.377451,0.475742,0.382509,0.113487,0.024429,0.538739,0.023390,2562.333333,2771.790456,3984.666667,2771.790456,107.666667,129.465568,235.333333,129.465568,6890.000000,0.000000,343.000000,0.000000,6547.000000,0.000000,0.078860,0.052941,,,,,,,,,,,,,,,,
same_as,study_only,rrc04_as3352__to__rrc05_as3352,rrc04_as3352,rrc05_as3352,shared22,none,none,before_coral,gnn,temporal,stat,0.240080,0.202923,0.983195,0.029107,0.051596,0.004017,0.320809,0.420332,0.727891,0.471306,0.387057,0.421234,0.093104,0.015779,0.524350,0.027809,2100.333333,2751.913213,4446.666667,2751.913213,93.333333,161.658075,249.666667,161.658075,6890.000000,0.000000,343.000000,0.000000,6547.000000,0.000000,0.182316,0.081541,,,,,,,,,,,,,,,,
